time,latitude,longitude,tcso2
2018-04-01,-5.850000000000004,107.04999999999994,4.258723456587275e-06
2018-04-01,-5.850000000000004,107.09999999999994,4.1898996217545985e-06
2018-04-01,-5.850000000000004,107.14999999999993,4.121075786921922e-06
2018-04-01,-5.850000000000004,107.19999999999993,4.0522519520892454e-06
2018-04-01,-5.850000000000004,107.24999999999993,3.983428117256568e-06
2018-04-01,-5.850000000000004,107.29999999999993,3.9146042824238915e-06
2018-04-01,-5.850000000000004,107.34999999999992,3.845780447591215e-06
2018-04-01,-5.850000000000004,107.39999999999992,3.7769566127585385e-06
2018-04-01,-5.850000000000004,107.44999999999992,3.708132777925862e-06
2018-04-01,-5.800000000000004,106.0,4.492793084409656e-06
2018-04-01,-5.800000000000004,106.05,4.489412215965195e-06
2018-04-01,-5.800000000000004,106.1,4.486031347520733e-06
2018-04-01,-5.800000000000004,106.14999999999999,4.482650479076272e-06
2018-04-01,-5.800000000000004,106.19999999999999,4.4792696106318105e-06
2018-04-01,-5.800000000000004,106.24999999999999,4.475888742187349e-06
2018-04-01,-5.800000000000004,106.29999999999998,4.472507873742889e-06
2018-04-01,-5.800000000000004,106.34999999999998,4.469127005298427e-06
2018-04-01,-5.800000000000004,106.39999999999998,4.465746136853966e-06
2018-04-01,-5.800000000000004,106.44999999999997,4.4623652684095045e-06
2018-04-01,-5.800000000000004,106.49999999999997,4.458984399965043e-06
2018-04-01,-5.800000000000004,106.54999999999997,4.455603531520582e-06
2018-04-01,-5.800000000000004,106.59999999999997,4.45222266307612e-06
2018-04-01,-5.800000000000004,106.64999999999996,4.448841794631659e-06
2018-04-01,-5.800000000000004,106.69999999999996,4.445460926187198e-06
2018-04-01,-5.800000000000004,106.74999999999996,4.442080057742736e-06
2018-04-01,-5.800000000000004,106.79999999999995,4.378478233775317e-06
2018-04-01,-5.800000000000004,106.84999999999995,4.314876409807846e-06
2018-04-01,-5.800000000000004,106.89999999999995,4.251274585840375e-06
2018-04-01,-5.800000000000004,106.94999999999995,4.187672761872904e-06
2018-04-01,-5.800000000000004,106.99999999999994,4.124070937905433e-06
2018-04-01,-5.800000000000004,107.04999999999994,4.060469113937962e-06
2018-04-01,-5.800000000000004,107.09999999999994,3.9968672899704914e-06
2018-04-01,-5.800000000000004,107.14999999999993,3.933265466003021e-06
2018-04-01,-5.800000000000004,107.19999999999993,3.86966364203555e-06
2018-04-01,-5.800000000000004,107.24999999999993,3.8060618180680795e-06
2018-04-01,-5.800000000000004,107.29999999999993,3.7424599941006086e-06
2018-04-01,-5.800000000000004,107.34999999999992,3.6788581701331376e-06
2018-04-01,-5.800000000000004,107.39999999999992,3.6152563461656667e-06
2018-04-01,-5.800000000000004,107.44999999999992,3.5516545221981958e-06
2018-04-01,-5.750000000000004,106.0,4.316579975238725e-06
2018-04-01,-5.750000000000004,106.05,4.309640886882957e-06
2018-04-01,-5.750000000000004,106.1,4.3027017985271885e-06
2018-04-01,-5.750000000000004,106.14999999999999,4.29576271017142e-06
2018-04-01,-5.750000000000004,106.19999999999999,4.288823621815652e-06
2018-04-01,-5.750000000000004,106.24999999999999,4.281884533459883e-06
2018-04-01,-5.750000000000004,106.29999999999998,4.274945445104115e-06
2018-04-01,-5.750000000000004,106.34999999999998,4.268006356748346e-06
2018-04-01,-5.750000000000004,106.39999999999998,4.261067268392577e-06
2018-04-01,-5.750000000000004,106.44999999999997,4.2541281800368085e-06
2018-04-01,-5.750000000000004,106.49999999999997,4.24718909168104e-06
2018-04-01,-5.750000000000004,106.54999999999997,4.2402500033252715e-06
2018-04-01,-5.750000000000004,106.59999999999997,4.233310914969503e-06
2018-04-01,-5.750000000000004,106.64999999999996,4.226371826613735e-06
2018-04-01,-5.750000000000004,106.69999999999996,4.219432738257966e-06
2018-04-01,-5.750000000000004,106.74999999999996,4.212493649902198e-06
2018-04-01,-5.750000000000004,106.79999999999995,4.154113836799976e-06
2018-04-01,-5.750000000000004,106.84999999999995,4.095734023697711e-06
2018-04-01,-5.750000000000004,106.89999999999995,4.037354210595447e-06
2018-04-01,-5.750000000000004,106.94999999999995,3.978974397493181e-06
2018-04-01,-5.750000000000004,106.99999999999994,3.920594584390916e-06
2018-04-01,-5.750000000000004,107.04999999999994,3.8622147712886506e-06
2018-04-01,-5.750000000000004,107.09999999999994,3.8038349581863857e-06
2018-04-01,-5.750000000000004,107.14999999999993,3.7454551450841207e-06
2018-04-01,-5.750000000000004,107.19999999999993,3.6870753319818554e-06
2018-04-01,-5.750000000000004,107.24999999999993,3.6286955188795905e-06
2018-04-01,-5.750000000000004,107.29999999999993,3.570315705777325e-06
2018-04-01,-5.750000000000004,107.34999999999992,3.5119358926750602e-06
2018-04-01,-5.750000000000004,107.39999999999992,3.453556079572795e-06
2018-04-01,-5.750000000000004,107.44999999999992,3.39517626647053e-06
2018-04-01,-5.700000000000005,106.0,4.140366866067796e-06
2018-04-01,-5.700000000000005,106.05,4.12986955780072e-06
2018-04-01,-5.700000000000005,106.1,4.119372249533644e-06
2018-04-01,-5.700000000000005,106.14999999999999,4.108874941266568e-06
2018-04-01,-5.700000000000005,106.19999999999999,4.098377632999493e-06
2018-04-01,-5.700000000000005,106.24999999999999,4.087880324732417e-06
2018-04-01,-5.700000000000005,106.29999999999998,4.077383016465341e-06
2018-04-01,-5.700000000000005,106.34999999999998,4.066885708198265e-06
2018-04-01,-5.700000000000005,106.39999999999998,4.05638839993119e-06
2018-04-01,-5.700000000000005,106.44999999999997,4.045891091664113e-06
2018-04-01,-5.700000000000005,106.49999999999997,4.035393783397038e-06
2018-04-01,-5.700000000000005,106.54999999999997,4.024896475129962e-06
2018-04-01,-5.700000000000005,106.59999999999997,4.014399166862886e-06
2018-04-01,-5.700000000000005,106.64999999999996,4.00390185859581e-06
2018-04-01,-5.700000000000005,106.69999999999996,3.993404550328735e-06
2018-04-01,-5.700000000000005,106.74999999999996,3.982907242061659e-06
2018-04-01,-5.700000000000005,106.79999999999995,3.929749439824636e-06
2018-04-01,-5.700000000000005,106.84999999999995,3.876591637587576e-06
2018-04-01,-5.700000000000005,106.89999999999995,3.823433835350517e-06
2018-04-01,-5.700000000000005,106.94999999999995,3.7702760331134574e-06
2018-04-01,-5.700000000000005,106.99999999999994,3.717118230876398e-06
2018-04-01,-5.700000000000005,107.04999999999994,3.6639604286393388e-06
2018-04-01,-5.700000000000005,107.09999999999994,3.6108026264022795e-06
2018-04-01,-5.700000000000005,107.14999999999993,3.55764482416522e-06
2018-04-01,-5.700000000000005,107.19999999999993,3.5044870219281604e-06
2018-04-01,-5.700000000000005,107.24999999999993,3.451329219691101e-06
2018-04-01,-5.700000000000005,107.29999999999993,3.3981714174540417e-06
2018-04-01,-5.700000000000005,107.34999999999992,3.3450136152169824e-06
2018-04-01,-5.700000000000005,107.39999999999992,3.291855812979923e-06
2018-04-01,-5.700000000000005,107.44999999999992,3.2386980107428633e-06
2018-04-01,-5.650000000000005,106.0,3.964153756896866e-06
2018-04-01,-5.650000000000005,106.05,3.950098228718483e-06
2018-04-01,-5.650000000000005,106.1,3.9360427005401e-06
2018-04-01,-5.650000000000005,106.14999999999999,3.9219871723617165e-06
2018-04-01,-5.650000000000005,106.19999999999999,3.907931644183334e-06
2018-04-01,-5.650000000000005,106.24999999999999,3.89387611600495e-06
2018-04-01,-5.650000000000005,106.29999999999998,3.879820587826568e-06
2018-04-01,-5.650000000000005,106.34999999999998,3.865765059648184e-06
2018-04-01,-5.650000000000005,106.39999999999998,3.851709531469802e-06
2018-04-01,-5.650000000000005,106.44999999999997,3.837654003291418e-06
2018-04-01,-5.650000000000005,106.49999999999997,3.823598475113035e-06
2018-04-01,-5.650000000000005,106.54999999999997,3.809542946934652e-06
2018-04-01,-5.650000000000005,106.59999999999997,3.795487418756269e-06
2018-04-01,-5.650000000000005,106.64999999999996,3.781431890577886e-06
2018-04-01,-5.650000000000005,106.69999999999996,3.7673763623995024e-06
2018-04-01,-5.650000000000005,106.74999999999996,3.7533208342211193e-06
2018-04-01,-5.650000000000005,106.79999999999995,3.705385042849295e-06
2018-04-01,-5.650000000000005,106.84999999999995,3.657449251477441e-06
2018-04-01,-5.650000000000005,106.89999999999995,3.6095134601055874e-06
2018-04-01,-5.650000000000005,106.94999999999995,3.5615776687337336e-06
2018-04-01,-5.650000000000005,106.99999999999994,3.51364187736188e-06
2018-04-01,-5.650000000000005,107.04999999999994,3.465706085990026e-06
2018-04-01,-5.650000000000005,107.09999999999994,3.417770294618173e-06
2018-04-01,-5.650000000000005,107.14999999999993,3.369834503246319e-06
2018-04-01,-5.650000000000005,107.19999999999993,3.3218987118744654e-06
2018-04-01,-5.650000000000005,107.24999999999993,3.2739629205026116e-06
2018-04-01,-5.650000000000005,107.29999999999993,3.226027129130758e-06
2018-04-01,-5.650000000000005,107.34999999999992,3.1780913377589046e-06
2018-04-01,-5.650000000000005,107.39999999999992,3.1301555463870504e-06
2018-04-01,-5.650000000000005,107.44999999999992,3.082219755015197e-06
2018-04-01,-5.600000000000005,106.0,3.7879406477259355e-06
2018-04-01,-5.600000000000005,106.05,3.7703268996362454e-06
2018-04-01,-5.600000000000005,106.1,3.752713151546555e-06
2018-04-01,-5.600000000000005,106.14999999999999,3.7350994034568647e-06
2018-04-01,-5.600000000000005,106.19999999999999,3.717485655367174e-06
2018-04-01,-5.600000000000005,106.24999999999999,3.699871907277484e-06
2018-04-01,-5.600000000000005,106.29999999999998,3.6822581591877934e-06
2018-04-01,-5.600000000000005,106.34999999999998,3.6646444110981032e-06
2018-04-01,-5.600000000000005,106.39999999999998,3.6470306630084127e-06
2018-04-01,-5.600000000000005,106.44999999999997,3.6294169149187225e-06
2018-04-01,-5.600000000000005,106.49999999999997,3.6118031668290324e-06
2018-04-01,-5.600000000000005,106.54999999999997,3.594189418739342e-06
2018-04-01,-5.600000000000005,106.59999999999997,3.5765756706496516e-06
2018-04-01,-5.600000000000005,106.64999999999996,3.558961922559961e-06
2018-04-01,-5.600000000000005,106.69999999999996,3.541348174470271e-06
2018-04-01,-5.600000000000005,106.74999999999996,3.5237344263805804e-06
2018-04-01,-5.600000000000005,106.79999999999995,3.4810206458739542e-06
2018-04-01,-5.600000000000005,106.84999999999995,3.438306865367306e-06
2018-04-01,-5.600000000000005,106.89999999999995,3.3955930848606584e-06
2018-04-01,-5.600000000000005,106.94999999999995,3.3528793043540102e-06
2018-04-01,-5.600000000000005,106.99999999999994,3.3101655238473625e-06
2018-04-01,-5.600000000000005,107.04999999999994,3.2674517433407144e-06
2018-04-01,-5.600000000000005,107.09999999999994,3.2247379628340666e-06
2018-04-01,-5.600000000000005,107.14999999999993,3.1820241823274185e-06
2018-04-01,-5.600000000000005,107.19999999999993,3.1393104018207708e-06
2018-04-01,-5.600000000000005,107.24999999999993,3.0965966213141226e-06
2018-04-01,-5.600000000000005,107.29999999999993,3.053882840807475e-06
2018-04-01,-5.600000000000005,107.34999999999992,3.011169060300827e-06
2018-04-01,-5.600000000000005,107.39999999999992,2.968455279794179e-06
2018-04-01,-5.600000000000005,107.44999999999992,2.925741499287531e-06
2018-04-01,-5.550000000000005,106.0,3.6117275385550054e-06
2018-04-01,-5.550000000000005,106.05,3.5905555705540078e-06
2018-04-01,-5.550000000000005,106.1,3.56938360255301e-06
2018-04-01,-5.550000000000005,106.14999999999999,3.5482116345520125e-06
2018-04-01,-5.550000000000005,106.19999999999999,3.527039666551015e-06
2018-04-01,-5.550000000000005,106.24999999999999,3.5058676985500176e-06
2018-04-01,-5.550000000000005,106.29999999999998,3.48469573054902e-06
2018-04-01,-5.550000000000005,106.34999999999998,3.4635237625480222e-06
2018-04-01,-5.550000000000005,106.39999999999998,3.4423517945470246e-06
2018-04-01,-5.550000000000005,106.44999999999997,3.421179826546027e-06
2018-04-01,-5.550000000000005,106.49999999999997,3.4000078585450293e-06
2018-04-01,-5.550000000000005,106.54999999999997,3.3788358905440316e-06
2018-04-01,-5.550000000000005,106.59999999999997,3.357663922543034e-06
2018-04-01,-5.550000000000005,106.64999999999996,3.3364919545420363e-06
2018-04-01,-5.550000000000005,106.69999999999996,3.3153199865410386e-06
2018-04-01,-5.550000000000005,106.74999999999996,3.2941480185400414e-06
2018-04-01,-5.550000000000005,106.79999999999995,3.256656248898613e-06
2018-04-01,-5.550000000000005,106.84999999999995,3.2191644792571707e-06
2018-04-01,-5.550000000000005,106.89999999999995,3.1816727096157285e-06
2018-04-01,-5.550000000000005,106.94999999999995,3.1441809399742864e-06
2018-04-01,-5.550000000000005,106.99999999999994,3.1066891703328443e-06
2018-04-01,-5.550000000000005,107.04999999999994,3.069197400691402e-06
2018-04-01,-5.550000000000005,107.09999999999994,3.03170563104996e-06
2018-04-01,-5.550000000000005,107.14999999999993,2.994213861408518e-06
2018-04-01,-5.550000000000005,107.19999999999993,2.9567220917670754e-06
2018-04-01,-5.550000000000005,107.24999999999993,2.9192303221256332e-06
2018-04-01,-5.550000000000005,107.29999999999993,2.881738552484191e-06
2018-04-01,-5.550000000000005,107.34999999999992,2.844246782842749e-06
2018-04-01,-5.550000000000005,107.39999999999992,2.806755013201307e-06
2018-04-01,-5.550000000000005,107.44999999999992,2.7692632435598647e-06
2018-05-01,-7.0,106.0,5.8673767853179015e-06
2018-05-01,-7.0,106.05,5.939097961042227e-06
2018-05-01,-7.0,106.1,6.010819136766553e-06
2018-05-01,-7.0,106.14999999999999,6.08254031249088e-06
2018-05-01,-7.0,106.19999999999999,6.154261488215205e-06
2018-05-01,-7.0,106.24999999999999,6.225982663939531e-06
2018-05-01,-7.0,106.29999999999998,6.297703839663858e-06
2018-05-01,-7.0,106.34999999999998,6.3694250153881835e-06
2018-05-01,-7.0,106.39999999999998,6.441146191112509e-06
2018-05-01,-7.0,106.44999999999997,6.512867366836835e-06
2018-05-01,-7.0,106.49999999999997,6.584588542561161e-06
2018-05-01,-7.0,106.54999999999997,6.656309718285487e-06
2018-05-01,-7.0,106.59999999999997,6.728030894009813e-06
2018-05-01,-7.0,106.64999999999996,6.799752069734139e-06
2018-05-01,-7.0,106.69999999999996,6.8714732454584655e-06
2018-05-01,-7.0,106.74999999999996,6.943194421182791e-06
2018-05-01,-7.0,106.79999999999995,6.8522784204106675e-06
2018-05-01,-7.0,106.84999999999995,6.761362419638405e-06
2018-05-01,-7.0,106.89999999999995,6.670446418866142e-06
2018-05-01,-7.0,106.94999999999995,6.57953041809388e-06
2018-05-01,-7.0,106.99999999999994,6.488614417321618e-06
2018-05-01,-7.0,107.04999999999994,6.397698416549355e-06
2018-05-01,-7.0,107.09999999999994,6.306782415777093e-06
2018-05-01,-7.0,107.14999999999993,6.2158664150048305e-06
2018-05-01,-7.0,107.19999999999993,6.124950414232568e-06
2018-05-01,-7.0,107.24999999999993,6.034034413460305e-06
2018-05-01,-7.0,107.29999999999993,5.943118412688043e-06
2018-05-01,-7.0,107.34999999999992,5.852202411915781e-06
2018-05-01,-7.0,107.39999999999992,5.761286411143518e-06
2018-05-01,-7.0,107.44999999999992,5.670370410371256e-06
2018-05-01,-6.95,106.0,6.0355851019266984e-06
2018-05-01,-6.95,106.05,6.102964673573292e-06
2018-05-01,-6.95,106.1,6.170344245219886e-06
2018-05-01,-6.95,106.14999999999999,6.2377238168664796e-06
2018-05-01,-6.95,106.19999999999999,6.305103388513073e-06
2018-05-01,-6.95,106.24999999999999,6.372482960159667e-06
2018-05-01,-6.95,106.29999999999998,6.439862531806261e-06
2018-05-01,-6.95,106.34999999999998,6.507242103452854e-06
2018-05-01,-6.95,106.39999999999998,6.574621675099447e-06
2018-05-01,-6.95,106.44999999999997,6.642001246746042e-06
2018-05-01,-6.95,106.49999999999997,6.709380818392635e-06
2018-05-01,-6.95,106.54999999999997,6.776760390039228e-06
2018-05-01,-6.95,106.59999999999997,6.844139961685822e-06
2018-05-01,-6.95,106.64999999999996,6.911519533332416e-06
2018-05-01,-6.95,106.69999999999996,6.9788991049790095e-06
2018-05-01,-6.95,106.74999999999996,7.046278676625603e-06
2018-05-01,-6.95,106.79999999999995,6.953039571347677e-06
2018-05-01,-6.95,106.84999999999995,6.859800466069615e-06
2018-05-01,-6.95,106.89999999999995,6.766561360791552e-06
2018-05-01,-6.95,106.94999999999995,6.673322255513488e-06
2018-05-01,-6.95,106.99999999999994,6.580083150235425e-06
2018-05-01,-6.95,107.04999999999994,6.486844044957363e-06
2018-05-01,-6.95,107.09999999999994,6.3936049396792996e-06
2018-05-01,-6.95,107.14999999999993,6.300365834401236e-06
2018-05-01,-6.95,107.19999999999993,6.207126729123174e-06
2018-05-01,-6.95,107.24999999999993,6.113887623845111e-06
2018-05-01,-6.95,107.29999999999993,6.0206485185670475e-06
2018-05-01,-6.95,107.34999999999992,5.927409413288985e-06
2018-05-01,-6.95,107.39999999999992,5.834170308010922e-06
2018-05-01,-6.95,107.44999999999992,5.740931202732859e-06
2018-05-01,-6.9,106.0,6.203793418535496e-06
2018-05-01,-6.9,106.05,6.266831386104358e-06
2018-05-01,-6.9,106.1,6.329869353673219e-06
2018-05-01,-6.9,106.14999999999999,6.39290732124208e-06
2018-05-01,-6.9,106.19999999999999,6.455945288810941e-06
2018-05-01,-6.9,106.24999999999999,6.518983256379803e-06
2018-05-01,-6.9,106.29999999999998,6.582021223948664e-06
2018-05-01,-6.9,106.34999999999998,6.645059191517525e-06
2018-05-01,-6.9,106.39999999999998,6.708097159086387e-06
2018-05-01,-6.9,106.44999999999997,6.771135126655248e-06
2018-05-01,-6.9,106.49999999999997,6.834173094224109e-06
2018-05-01,-6.9,106.54999999999997,6.89721106179297e-06
2018-05-01,-6.9,106.59999999999997,6.960249029361832e-06
2018-05-01,-6.9,106.64999999999996,7.023286996930693e-06
2018-05-01,-6.9,106.69999999999996,7.086324964499554e-06
2018-05-01,-6.9,106.74999999999996,7.149362932068415e-06
2018-05-01,-6.9,106.79999999999995,7.053800722284688e-06
2018-05-01,-6.9,106.84999999999995,6.958238512500824e-06
2018-05-01,-6.9,106.89999999999995,6.86267630271696e-06
2018-05-01,-6.9,106.94999999999995,6.767114092933097e-06
2018-05-01,-6.9,106.99999999999994,6.6715518831492335e-06
2018-05-01,-6.9,107.04999999999994,6.57598967336537e-06
2018-05-01,-6.9,107.09999999999994,6.480427463581507e-06
2018-05-01,-6.9,107.14999999999993,6.384865253797643e-06
2018-05-01,-6.9,107.19999999999993,6.289303044013779e-06
2018-05-01,-6.9,107.24999999999993,6.193740834229916e-06
2018-05-01,-6.9,107.29999999999993,6.0981786244460525e-06
2018-05-01,-6.9,107.34999999999992,6.002616414662189e-06
2018-05-01,-6.9,107.39999999999992,5.907054204878326e-06
2018-05-01,-6.9,107.44999999999992,5.811491995094462e-06
2018-05-01,-6.8500000000000005,106.0,6.372001735144293e-06
2018-05-01,-6.8500000000000005,106.05,6.430698098635422e-06
2018-05-01,-6.8500000000000005,106.1,6.4893944621265515e-06
2018-05-01,-6.8500000000000005,106.14999999999999,6.54809082561768e-06
2018-05-01,-6.8500000000000005,106.19999999999999,6.606787189108809e-06
2018-05-01,-6.8500000000000005,106.24999999999999,6.665483552599939e-06
2018-05-01,-6.8500000000000005,106.29999999999998,6.724179916091067e-06
2018-05-01,-6.8500000000000005,106.34999999999998,6.782876279582196e-06
2018-05-01,-6.8500000000000005,106.39999999999998,6.841572643073326e-06
2018-05-01,-6.8500000000000005,106.44999999999997,6.9002690065644545e-06
2018-05-01,-6.8500000000000005,106.49999999999997,6.958965370055583e-06
2018-05-01,-6.8500000000000005,106.54999999999997,7.017661733546713e-06
2018-05-01,-6.8500000000000005,106.59999999999997,7.076358097037842e-06
2018-05-01,-6.8500000000000005,106.64999999999996,7.1350544605289704e-06
2018-05-01,-6.8500000000000005,106.69999999999996,7.193750824020099e-06
2018-05-01,-6.8500000000000005,106.74999999999996,7.252447187511229e-06
2018-05-01,-6.8500000000000005,106.79999999999995,7.154561873221698e-06
2018-05-01,-6.8500000000000005,106.84999999999995,7.056676558932034e-06
2018-05-01,-6.8500000000000005,106.89999999999995,6.95879124464237e-06
2018-05-01,-6.8500000000000005,106.94999999999995,6.860905930352706e-06
2018-05-01,-6.8500000000000005,106.99999999999994,6.763020616063042e-06
2018-05-01,-6.8500000000000005,107.04999999999994,6.6651353017733775e-06
2018-05-01,-6.8500000000000005,107.09999999999994,6.567249987483714e-06
2018-05-01,-6.8500000000000005,107.14999999999993,6.46936467319405e-06
2018-05-01,-6.8500000000000005,107.19999999999993,6.371479358904385e-06
2018-05-01,-6.8500000000000005,107.24999999999993,6.273594044614722e-06
2018-05-01,-6.8500000000000005,107.29999999999993,6.1757087303250575e-06
2018-05-01,-6.8500000000000005,107.34999999999992,6.077823416035393e-06
2018-05-01,-6.8500000000000005,107.39999999999992,5.979938101745729e-06
2018-05-01,-6.8500000000000005,107.44999999999992,5.882052787456065e-06
2018-05-01,-6.800000000000001,106.0,6.54021005175309e-06
2018-05-01,-6.800000000000001,106.05,6.594564811166487e-06
2018-05-01,-6.800000000000001,106.1,6.6489195705798835e-06
2018-05-01,-6.800000000000001,106.14999999999999,6.70327432999328e-06
2018-05-01,-6.800000000000001,106.19999999999999,6.757629089406677e-06
2018-05-01,-6.800000000000001,106.24999999999999,6.811983848820074e-06
2018-05-01,-6.800000000000001,106.29999999999998,6.86633860823347e-06
2018-05-01,-6.800000000000001,106.34999999999998,6.920693367646867e-06
2018-05-01,-6.800000000000001,106.39999999999998,6.975048127060264e-06
2018-05-01,-6.800000000000001,106.44999999999997,7.0294028864736605e-06
2018-05-01,-6.800000000000001,106.49999999999997,7.083757645887057e-06
2018-05-01,-6.800000000000001,106.54999999999997,7.138112405300454e-06
2018-05-01,-6.800000000000001,106.59999999999997,7.192467164713851e-06
2018-05-01,-6.800000000000001,106.64999999999996,7.246821924127247e-06
2018-05-01,-6.800000000000001,106.69999999999996,7.301176683540644e-06
2018-05-01,-6.800000000000001,106.74999999999996,7.355531442954041e-06
2018-05-01,-6.800000000000001,106.79999999999995,7.255323024158708e-06
2018-05-01,-6.800000000000001,106.84999999999995,7.155114605363244e-06
2018-05-01,-6.800000000000001,106.89999999999995,7.054906186567779e-06
2018-05-01,-6.800000000000001,106.94999999999995,6.954697767772314e-06
2018-05-01,-6.800000000000001,106.99999999999994,6.854489348976849e-06
2018-05-01,-6.800000000000001,107.04999999999994,6.754280930181385e-06
2018-05-01,-6.800000000000001,107.09999999999994,6.65407251138592e-06
2018-05-01,-6.800000000000001,107.14999999999993,6.5538640925904555e-06
2018-05-01,-6.800000000000001,107.19999999999993,6.453655673794991e-06
2018-05-01,-6.800000000000001,107.24999999999993,6.3534472549995265e-06
2018-05-01,-6.800000000000001,107.29999999999993,6.253238836204062e-06
2018-05-01,-6.800000000000001,107.34999999999992,6.153030417408598e-06
2018-05-01,-6.800000000000001,107.39999999999992,6.052821998613133e-06
2018-05-01,-6.800000000000001,107.44999999999992,5.952613579817668e-06
2018-05-01,-6.750000000000001,106.0,6.708418368361887e-06
2018-05-01,-6.750000000000001,106.05,6.758431523697552e-06
2018-05-01,-6.750000000000001,106.1,6.808444679033215e-06
2018-05-01,-6.750000000000001,106.14999999999999,6.85845783436888e-06
2018-05-01,-6.750000000000001,106.19999999999999,6.908470989704545e-06
2018-05-01,-6.750000000000001,106.24999999999999,6.958484145040209e-06
2018-05-01,-6.750000000000001,106.29999999999998,7.008497300375873e-06
2018-05-01,-6.750000000000001,106.34999999999998,7.058510455711538e-06
2018-05-01,-6.750000000000001,106.39999999999998,7.108523611047203e-06
2018-05-01,-6.750000000000001,106.44999999999997,7.158536766382866e-06
2018-05-01,-6.750000000000001,106.49999999999997,7.208549921718531e-06
2018-05-01,-6.750000000000001,106.54999999999997,7.258563077054196e-06
2018-05-01,-6.750000000000001,106.59999999999997,7.30857623238986e-06
2018-05-01,-6.750000000000001,106.64999999999996,7.358589387725524e-06
2018-05-01,-6.750000000000001,106.69999999999996,7.408602543061189e-06
2018-05-01,-6.750000000000001,106.74999999999996,7.458615698396854e-06
2018-05-01,-6.750000000000001,106.79999999999995,7.356084175095719e-06
2018-05-01,-6.750000000000001,106.84999999999995,7.253552651794453e-06
2018-05-01,-6.750000000000001,106.89999999999995,7.151021128493188e-06
2018-05-01,-6.750000000000001,106.94999999999995,7.048489605191923e-06
2018-05-01,-6.750000000000001,106.99999999999994,6.945958081890658e-06
2018-05-01,-6.750000000000001,107.04999999999994,6.843426558589393e-06
2018-05-01,-6.750000000000001,107.09999999999994,6.740895035288128e-06
2018-05-01,-6.750000000000001,107.14999999999993,6.638363511986862e-06
2018-05-01,-6.750000000000001,107.19999999999993,6.5358319886855975e-06
2018-05-01,-6.750000000000001,107.24999999999993,6.433300465384332e-06
2018-05-01,-6.750000000000001,107.29999999999993,6.3307689420830675e-06
2018-05-01,-6.750000000000001,107.34999999999992,6.228237418781802e-06
2018-05-01,-6.750000000000001,107.39999999999992,6.1257058954805366e-06
2018-05-01,-6.750000000000001,107.44999999999992,6.023174372179272e-06
2018-05-01,-6.700000000000001,106.0,6.876626684970685e-06
2018-05-01,-6.700000000000001,106.05,6.9222982362286165e-06
2018-05-01,-6.700000000000001,106.1,6.967969787486549e-06
2018-05-01,-6.700000000000001,106.14999999999999,7.013641338744481e-06
2018-05-01,-6.700000000000001,106.19999999999999,7.059312890002413e-06
2018-05-01,-6.700000000000001,106.24999999999999,7.104984441260345e-06
2018-05-01,-6.700000000000001,106.29999999999998,7.150655992518277e-06
2018-05-01,-6.700000000000001,106.34999999999998,7.196327543776209e-06
2018-05-01,-6.700000000000001,106.39999999999998,7.2419990950341414e-06
2018-05-01,-6.700000000000001,106.44999999999997,7.287670646292073e-06
2018-05-01,-6.700000000000001,106.49999999999997,7.333342197550005e-06
2018-05-01,-6.700000000000001,106.54999999999997,7.379013748807938e-06
2018-05-01,-6.700000000000001,106.59999999999997,7.424685300065869e-06
2018-05-01,-6.700000000000001,106.64999999999996,7.470356851323801e-06
2018-05-01,-6.700000000000001,106.69999999999996,7.516028402581734e-06
2018-05-01,-6.700000000000001,106.74999999999996,7.5616999538396656e-06
2018-05-01,-6.700000000000001,106.79999999999995,7.456845326032728e-06
2018-05-01,-6.700000000000001,106.84999999999995,7.351990698225662e-06
2018-05-01,-6.700000000000001,106.89999999999995,7.247136070418597e-06
2018-05-01,-6.700000000000001,106.94999999999995,7.142281442611531e-06
2018-05-01,-6.700000000000001,106.99999999999994,7.037426814804466e-06
2018-05-01,-6.700000000000001,107.04999999999994,6.9325721869974e-06
2018-05-01,-6.700000000000001,107.09999999999994,6.827717559190335e-06
2018-05-01,-6.700000000000001,107.14999999999993,6.722862931383269e-06
2018-05-01,-6.700000000000001,107.19999999999993,6.618008303576204e-06
2018-05-01,-6.700000000000001,107.24999999999993,6.513153675769138e-06
2018-05-01,-6.700000000000001,107.29999999999993,6.408299047962072e-06
2018-05-01,-6.700000000000001,107.34999999999992,6.3034444201550065e-06
2018-05-01,-6.700000000000001,107.39999999999992,6.1985897923479404e-06
2018-05-01,-6.700000000000001,107.44999999999992,6.093735164540875e-06
2018-05-01,-6.650000000000001,106.0,7.044835001579482e-06
2018-05-01,-6.650000000000001,106.05,7.086164948759681e-06
2018-05-01,-6.650000000000001,106.1,7.127494895939881e-06
2018-05-01,-6.650000000000001,106.14999999999999,7.168824843120081e-06
2018-05-01,-6.650000000000001,106.19999999999999,7.2101547903002805e-06
2018-05-01,-6.650000000000001,106.24999999999999,7.25148473748048e-06
2018-05-01,-6.650000000000001,106.29999999999998,7.29281468466068e-06
2018-05-01,-6.650000000000001,106.34999999999998,7.33414463184088e-06
2018-05-01,-6.650000000000001,106.39999999999998,7.375474579021079e-06
2018-05-01,-6.650000000000001,106.44999999999997,7.416804526201279e-06
2018-05-01,-6.650000000000001,106.49999999999997,7.458134473381479e-06
