time,latitude,longitude,t2m
2018-01-01,-6.8500000000000005,107.04999999999994,23.69554321289064
2018-01-01,-6.8500000000000005,107.09999999999994,23.67475341796876
2018-01-01,-6.8500000000000005,107.14999999999993,23.653963623046877
2018-01-01,-6.8500000000000005,107.19999999999993,23.633173828124995
2018-01-01,-6.8500000000000005,107.24999999999993,23.61238403320317
2018-01-01,-6.8500000000000005,107.29999999999993,23.538250732422
2018-01-01,-6.8500000000000005,107.34999999999992,23.464117431640716
2018-01-01,-6.8500000000000005,107.39999999999992,23.38998413085949
2018-01-01,-6.8500000000000005,107.44999999999992,23.31585083007826
2018-01-01,-6.800000000000001,106.0,26.02216796875001
2018-01-01,-6.800000000000001,106.05,25.817027587890664
2018-01-01,-6.800000000000001,106.1,25.61188720703126
2018-01-01,-6.800000000000001,106.14999999999999,25.40674682617191
2018-01-01,-6.800000000000001,106.19999999999999,25.201606445312507
2018-01-01,-6.800000000000001,106.24999999999999,24.99646606445316
2018-01-01,-6.800000000000001,106.29999999999998,24.71981567382818
2018-01-01,-6.800000000000001,106.34999999999998,24.443165283203257
2018-01-01,-6.800000000000001,106.39999999999998,24.166514892578277
2018-01-01,-6.800000000000001,106.44999999999997,23.889864501953298
2018-01-01,-6.800000000000001,106.49999999999997,23.61321411132832
2018-01-01,-6.800000000000001,106.54999999999997,23.597597656250002
2018-01-01,-6.800000000000001,106.59999999999997,23.581981201171914
2018-01-01,-6.800000000000001,106.64999999999996,23.566364746093768
2018-01-01,-6.800000000000001,106.69999999999996,23.550748291015623
2018-01-01,-6.800000000000001,106.74999999999996,23.535131835937477
2018-01-01,-6.800000000000001,106.79999999999995,23.585981445312427
2018-01-01,-6.800000000000001,106.84999999999995,23.636831054687434
2018-01-01,-6.800000000000001,106.89999999999995,23.68768066406244
2018-01-01,-6.800000000000001,106.94999999999995,23.738530273437448
2018-01-01,-6.800000000000001,106.99999999999994,23.789379882812455
2018-01-01,-6.800000000000001,107.04999999999994,23.85085693359366
2018-01-01,-6.800000000000001,107.09999999999994,23.912333984374925
2018-01-01,-6.800000000000001,107.14999999999993,23.97381103515613
2018-01-01,-6.800000000000001,107.19999999999993,24.035288085937395
2018-01-01,-6.800000000000001,107.24999999999993,24.096765136718602
2018-01-01,-6.800000000000001,107.29999999999993,24.035675048828182
2018-01-01,-6.800000000000001,107.34999999999992,23.974584960937534
2018-01-01,-6.800000000000001,107.39999999999992,23.913494873046943
2018-01-01,-6.800000000000001,107.44999999999992,23.852404785156295
2018-01-01,-6.750000000000001,106.0,25.911224365234375
2018-01-01,-6.750000000000001,106.05,25.70069580078126
2018-01-01,-6.750000000000001,106.1,25.490167236328148
2018-01-01,-6.750000000000001,106.14999999999999,25.279638671875034
2018-01-01,-6.750000000000001,106.19999999999999,25.06911010742192
2018-01-01,-6.750000000000001,106.24999999999999,24.858581542968807
2018-01-01,-6.750000000000001,106.29999999999998,24.58981933593759
2018-01-01,-6.750000000000001,106.34999999999998,24.321057128906375
2018-01-01,-6.750000000000001,106.39999999999998,24.052294921875102
2018-01-01,-6.750000000000001,106.44999999999997,23.783532714843886
2018-01-01,-6.750000000000001,106.49999999999997,23.51477050781267
2018-01-01,-6.750000000000001,106.54999999999997,23.533532714843716
2018-01-01,-6.750000000000001,106.59999999999997,23.55229492187499
2018-01-01,-6.750000000000001,106.64999999999996,23.57105712890626
2018-01-01,-6.750000000000001,106.69999999999996,23.589819335937477
2018-01-01,-6.750000000000001,106.74999999999996,23.60858154296875
2018-01-01,-6.750000000000001,106.79999999999995,23.659350585937432
2018-01-01,-6.750000000000001,106.84999999999995,23.710119628906227
2018-01-01,-6.750000000000001,106.89999999999995,23.760888671874966
2018-01-01,-6.750000000000001,106.94999999999995,23.811657714843705
2018-01-01,-6.750000000000001,106.99999999999994,23.862426757812443
2018-01-01,-6.750000000000001,107.04999999999994,24.00617065429668
2018-01-01,-6.750000000000001,107.09999999999994,24.14991455078109
2018-01-01,-6.750000000000001,107.14999999999993,24.293658447265443
2018-01-01,-6.750000000000001,107.19999999999993,24.437402343749795
2018-01-01,-6.750000000000001,107.24999999999993,24.581146240234148
2018-01-01,-6.750000000000001,107.29999999999993,24.53309936523442
2018-01-01,-6.750000000000001,107.34999999999992,24.485052490234466
2018-01-01,-6.750000000000001,107.39999999999992,24.437005615234455
2018-01-01,-6.750000000000001,107.44999999999992,24.388958740234443
2018-01-01,-6.700000000000001,106.0,25.83271484375001
2018-01-01,-6.700000000000001,106.05,25.636870117187527
2018-01-01,-6.700000000000001,106.1,25.441025390625043
2018-01-01,-6.700000000000001,106.14999999999999,25.245180664062502
2018-01-01,-6.700000000000001,106.19999999999999,25.049335937500018
2018-01-01,-6.700000000000001,106.24999999999999,24.853491210937534
2018-01-01,-6.700000000000001,106.29999999999998,24.651140136718823
2018-01-01,-6.700000000000001,106.34999999999998,24.448789062500055
2018-01-01,-6.700000000000001,106.39999999999998,24.246437988281343
2018-01-01,-6.700000000000001,106.44999999999997,24.044086914062575
2018-01-01,-6.700000000000001,106.49999999999997,23.841735839843864
2018-01-01,-6.700000000000001,106.54999999999997,23.86158447265626
2018-01-01,-6.700000000000001,106.59999999999997,23.881433105468716
2018-01-01,-6.700000000000001,106.64999999999996,23.901281738281227
2018-01-01,-6.700000000000001,106.69999999999996,23.92113037109374
2018-01-01,-6.700000000000001,106.74999999999996,23.94097900390625
2018-01-01,-6.700000000000001,106.79999999999995,23.985815429687477
2018-01-01,-6.700000000000001,106.84999999999995,24.030651855468705
2018-01-01,-6.700000000000001,106.89999999999995,24.075488281249932
2018-01-01,-6.700000000000001,106.94999999999995,24.120324707031216
2018-01-01,-6.700000000000001,106.99999999999994,24.165161132812443
2018-01-01,-6.700000000000001,107.04999999999994,24.3098437499998
2018-01-01,-6.700000000000001,107.09999999999994,24.454526367187327
2018-01-01,-6.700000000000001,107.14999999999993,24.599208984374798
2018-01-01,-6.700000000000001,107.19999999999993,24.743891601562268
2018-01-01,-6.700000000000001,107.24999999999993,24.88857421874974
2018-01-01,-6.700000000000001,107.29999999999993,24.867949218750027
2018-01-01,-6.700000000000001,107.34999999999992,24.847324218750032
2018-01-01,-6.700000000000001,107.39999999999992,24.826699218750036
2018-01-01,-6.700000000000001,107.44999999999992,24.80607421875004
2018-01-01,-6.650000000000001,106.0,25.754205322265648
2018-01-01,-6.650000000000001,106.05,25.573044433593793
2018-01-01,-6.650000000000001,106.1,25.39188354492194
2018-01-01,-6.650000000000001,106.14999999999999,25.210722656250027
2018-01-01,-6.650000000000001,106.19999999999999,25.029561767578173
2018-01-01,-6.650000000000001,106.24999999999999,24.848400878906318
2018-01-01,-6.650000000000001,106.29999999999998,24.712460937500055
2018-01-01,-6.650000000000001,106.34999999999998,24.57652099609379
2018-01-01,-6.650000000000001,106.39999999999998,24.440581054687584
2018-01-01,-6.650000000000001,106.44999999999997,24.30464111328132
2018-01-01,-6.650000000000001,106.49999999999997,24.168701171875057
2018-01-01,-6.650000000000001,106.54999999999997,24.18963623046875
2018-01-01,-6.650000000000001,106.59999999999997,24.2105712890625
2018-01-01,-6.650000000000001,106.64999999999996,24.23150634765625
2018-01-01,-6.650000000000001,106.69999999999996,24.25244140625
2018-01-01,-6.650000000000001,106.74999999999996,24.27337646484375
2018-01-01,-6.650000000000001,106.79999999999995,24.312280273437466
2018-01-01,-6.650000000000001,106.84999999999995,24.35118408203124
2018-01-01,-6.650000000000001,106.89999999999995,24.390087890624955
2018-01-01,-6.650000000000001,106.94999999999995,24.428991699218727
2018-01-01,-6.650000000000001,106.99999999999994,24.467895507812443
2018-01-01,-6.650000000000001,107.04999999999994,24.613516845702975
2018-01-01,-6.650000000000001,107.09999999999994,24.759138183593564
2018-01-01,-6.650000000000001,107.14999999999993,24.904759521484152
2018-01-01,-6.650000000000001,107.19999999999993,25.050380859374798
2018-01-01,-6.650000000000001,107.24999999999993,25.196002197265386
2018-01-01,-6.650000000000001,107.29999999999993,25.202799072265577
2018-01-01,-6.650000000000001,107.34999999999992,25.209595947265598
2018-01-01,-6.650000000000001,107.39999999999992,25.216392822265618
2018-01-01,-6.650000000000001,107.44999999999992,25.223189697265582
2018-01-01,-6.600000000000001,106.0,25.675695800781227
2018-01-01,-6.600000000000001,106.05,25.509218750000002
2018-01-01,-6.600000000000001,106.1,25.342741699218777
2018-01-01,-6.600000000000001,106.14999999999999,25.176264648437495
2018-01-01,-6.600000000000001,106.19999999999999,25.00978759765627
2018-01-01,-6.600000000000001,106.24999999999999,24.843310546875045
2018-01-01,-6.600000000000001,106.29999999999998,24.773781738281286
2018-01-01,-6.600000000000001,106.34999999999998,24.704252929687527
2018-01-01,-6.600000000000001,106.39999999999998,24.634724121093768
2018-01-01,-6.600000000000001,106.44999999999997,24.56519531250001
2018-01-01,-6.600000000000001,106.49999999999997,24.495666503906307
2018-01-01,-6.600000000000001,106.54999999999997,24.51768798828124
2018-01-01,-6.600000000000001,106.59999999999997,24.539709472656227
2018-01-01,-6.600000000000001,106.64999999999996,24.561730957031216
2018-01-01,-6.600000000000001,106.69999999999996,24.583752441406205
2018-01-01,-6.600000000000001,106.74999999999996,24.60577392578125
2018-01-01,-6.600000000000001,106.79999999999995,24.638745117187455
2018-01-01,-6.600000000000001,106.84999999999995,24.671716308593716
2018-01-01,-6.600000000000001,106.89999999999995,24.704687499999977
2018-01-01,-6.600000000000001,106.94999999999995,24.73765869140624
2018-01-01,-6.600000000000001,106.99999999999994,24.770629882812443
2018-01-01,-6.600000000000001,107.04999999999994,24.917189941406093
2018-01-01,-6.600000000000001,107.09999999999994,25.0637499999998
2018-01-01,-6.600000000000001,107.14999999999993,25.210310058593564
2018-01-01,-6.600000000000001,107.19999999999993,25.356870117187327
2018-01-01,-6.600000000000001,107.24999999999993,25.503430175781034
2018-01-01,-6.600000000000001,107.29999999999993,25.537648925781184
2018-01-01,-6.600000000000001,107.34999999999992,25.571867675781164
2018-01-01,-6.600000000000001,107.39999999999992,25.6060864257812
2018-01-01,-6.600000000000001,107.44999999999992,25.64030517578118
2018-01-01,-6.550000000000002,106.0,25.597186279296864
2018-01-01,-6.550000000000002,106.05,25.445393066406268
2018-01-01,-6.550000000000002,106.1,25.293599853515673
2018-01-01,-6.550000000000002,106.14999999999999,25.14180664062502
2018-01-01,-6.550000000000002,106.19999999999999,24.990013427734425
2018-01-01,-6.550000000000002,106.24999999999999,24.83822021484383
2018-01-01,-6.550000000000002,106.29999999999998,24.835102539062518
2018-01-01,-6.550000000000002,106.34999999999998,24.831984863281264
2018-01-01,-6.550000000000002,106.39999999999998,24.82886718750001
2018-01-01,-6.550000000000002,106.44999999999997,24.825749511718755
2018-01-01,-6.550000000000002,106.49999999999997,24.8226318359375
2018-01-01,-6.550000000000002,106.54999999999997,24.845739746093727
2018-01-01,-6.550000000000002,106.59999999999997,24.86884765625001
2018-01-01,-6.550000000000002,106.64999999999996,24.89195556640624
2018-01-01,-6.550000000000002,106.69999999999996,24.915063476562466
2018-01-01,-6.550000000000002,106.74999999999996,24.93817138671875
2018-01-01,-6.550000000000002,106.79999999999995,24.9652099609375
2018-01-01,-6.550000000000002,106.84999999999995,24.99224853515625
2018-01-01,-6.550000000000002,106.89999999999995,25.019287109375
2018-01-01,-6.550000000000002,106.94999999999995,25.046325683593693
2018-01-01,-6.550000000000002,106.99999999999994,25.073364257812443
2018-01-01,-6.550000000000002,107.04999999999994,25.22086303710921
2018-01-01,-6.550000000000002,107.09999999999994,25.368361816406036
2018-01-01,-6.550000000000002,107.14999999999993,25.515860595702918
2018-01-01,-6.550000000000002,107.19999999999993,25.6633593749998
2018-01-01,-6.550000000000002,107.24999999999993,25.810858154296625
2018-01-01,-6.550000000000002,107.29999999999993,25.87249877929679
2018-01-01,-6.550000000000002,107.34999999999992,25.934139404296786
2018-01-01,-6.550000000000002,107.39999999999992,25.995780029296782
2018-01-01,-6.550000000000002,107.44999999999992,26.057420654296777
2018-01-01,-6.500000000000002,106.0,25.5186767578125
2018-01-01,-6.500000000000002,106.05,25.381567382812534
2018-01-01,-6.500000000000002,106.1,25.24445800781251
2018-01-01,-6.500000000000002,106.14999999999999,25.107348632812545
2018-01-01,-6.500000000000002,106.19999999999999,24.970239257812523
2018-01-01,-6.500000000000002,106.24999999999999,24.833129882812557
2018-01-01,-6.500000000000002,106.29999999999998,24.89642333984375
2018-01-01,-6.500000000000002,106.34999999999998,24.959716796875
2018-01-01,-6.500000000000002,106.39999999999998,25.023010253906193
2018-01-01,-6.500000000000002,106.44999999999997,25.086303710937443
2018-01-01,-6.500000000000002,106.49999999999997,25.149597167968693
2018-01-01,-6.500000000000002,106.54999999999997,25.173791503906216
2018-01-01,-6.500000000000002,106.59999999999997,25.19798583984374
2018-01-01,-6.500000000000002,106.64999999999996,25.222180175781205
2018-01-01,-6.500000000000002,106.69999999999996,25.246374511718727
2018-01-01,-6.500000000000002,106.74999999999996,25.27056884765625
2018-01-01,-6.500000000000002,106.79999999999995,25.29167480468749
2018-01-01,-6.500000000000002,106.84999999999995,25.312780761718727
2018-01-01,-6.500000000000002,106.89999999999995,25.333886718749966
2018-01-01,-6.500000000000002,106.94999999999995,25.354992675781205
2018-01-01,-6.500000000000002,106.99999999999994,25.3760986328125
2018-01-01,-6.500000000000002,107.04999999999994,25.52453613281233
2018-01-01,-6.500000000000002,107.09999999999994,25.67297363281233
2018-01-01,-6.500000000000002,107.14999999999993,25.82141113281233
2018-01-01,-6.500000000000002,107.19999999999993,25.969848632812273
2018-01-01,-6.500000000000002,107.24999999999993,26.118286132812273
2018-01-01,-6.500000000000002,107.29999999999993,26.20734863281234
2018-01-01,-6.500000000000002,107.34999999999992,26.296411132812352
2018-01-01,-6.500000000000002,107.39999999999992,26.385473632812364
2018-01-01,-6.500000000000002,107.44999999999992,26.474536132812375
2018-01-01,-6.450000000000002,106.0,25.591326904296864
2018-01-01,-6.450000000000002,106.05,25.503747558593716
2018-01-01,-6.450000000000002,106.1,25.416168212890625
2018-01-01,-6.450000000000002,106.14999999999999,25.328588867187477
2018-01-01,-6.450000000000002,106.19999999999999,25.241009521484386
2018-01-01,-6.450000000000002,106.24999999999999,25.15343017578124
2018-01-01,-6.450000000000002,106.29999999999998,25.227191162109364
2018-01-01,-6.450000000000002,106.34999999999998,25.300952148437432
2018-01-01,-6.450000000000002,106.39999999999998,25.374713134765557
2018-01-01,-6.450000000000002,106.44999999999997,25.448474121093682
2018-01-01,-6.450000000000002,106.49999999999997,25.522235107421807
2018-01-01,-6.450000000000002,106.54999999999997,25.53768432617187
2018-01-01,-6.450000000000002,106.59999999999997,25.55313354492182
2018-01-01,-6.450000000000002,106.64999999999996,25.568582763671827
2018-01-01,-6.450000000000002,106.69999999999996,25.584031982421834
2018-01-01,-6.450000000000002,106.74999999999996,25.59948120117184
2018-01-01,-6.450000000000002,106.79999999999995,25.616994628906184
2018-01-01,-6.450000000000002,106.84999999999995,25.634508056640584
2018-01-01,-6.450000000000002,106.89999999999995,25.652021484374927
2018-01-01,-6.450000000000002,106.94999999999995,25.669534912109327
2018-01-01,-6.450000000000002,106.99999999999994,25.687048339843727
2018-01-01,-6.450000000000002,107.04999999999994,25.80845214843731
2018-01-01,-6.450000000000002,107.09999999999994,25.929855957031066
2018-01-01,-6.450000000000002,107.14999999999993,26.05125976562482
2018-01-01,-6.450000000000002,107.19999999999993,26.172663574218575
2018-01-01,-6.450000000000002,107.24999999999993,26.29406738281233
2018-01-01,-6.450000000000002,107.29999999999993,26.37898925781235
2018-01-01,-6.450000000000002,107.34999999999992,26.46391113281237
2018-01-01,-6.450000000000002,107.39999999999992,26.548833007812334
2018-01-01,-6.450000000000002,107.44999999999992,26.633754882812354
2018-01-01,-6.400000000000002,106.0,25.663977050781227
2018-01-01,-6.400000000000002,106.05,25.625927734374955
2018-01-01,-6.400000000000002,106.1,25.58787841796874
2018-01-01,-6.400000000000002,106.14999999999999,25.549829101562466
2018-01-01,-6.400000000000002,106.19999999999999,25.51177978515625
2018-01-01,-6.400000000000002,106.24999999999999,25.473730468749977
2018-01-01,-6.400000000000002,106.29999999999998,25.55795898437492
2018-01-01,-6.400000000000002,106.34999999999998,25.64218749999992
2018-01-01,-6.400000000000002,106.39999999999998,25.72641601562492
2018-01-01,-6.400000000000002,106.44999999999997,25.81064453124992
2018-01-01,-6.400000000000002,106.49999999999997,25.89487304687492
2018-01-01,-6.400000000000002,106.54999999999997,25.901577148437468
2018-01-01,-6.400000000000002,106.59999999999997,25.90828124999996
2018-01-01,-6.400000000000002,106.64999999999996,25.914985351562507
2018-01-01,-6.400000000000002,106.69999999999996,25.921689453124998
2018-01-01,-6.400000000000002,106.74999999999996,25.92839355468749
2018-01-01,-6.400000000000002,106.79999999999995,25.942314453124993
2018-01-01,-6.400000000000002,106.84999999999995,25.956235351562498
2018-01-01,-6.400000000000002,106.89999999999995,25.970156250000002
2018-01-01,-6.400000000000002,106.94999999999995,25.984077148437507
2018-01-01,-6.400000000000002,106.99999999999994,25.99799804687501
2018-01-01,-6.400000000000002,107.04999999999994,26.092368164062407
2018-01-01,-6.400000000000002,107.09999999999994,26.186738281249916
2018-01-01,-6.400000000000002,107.14999999999993,26.281108398437368
2018-01-01,-6.400000000000002,107.19999999999993,26.375478515624877
2018-01-01,-6.400000000000002,107.24999999999993,26.469848632812386
2018-01-01,-6.400000000000002,107.29999999999993,26.55062988281236
2018-01-01,-6.400000000000002,107.34999999999992,26.63141113281239
2018-01-01,-6.400000000000002,107.39999999999992,26.71219238281236
2018-01-01,-6.400000000000002,107.44999999999992,26.792973632812334
2018-01-01,-6.350000000000002,106.0,25.736627197265648
2018-01-01,-6.350000000000002,106.05,25.74810791015625
2018-01-01,-6.350000000000002,106.1,25.759588623046852
2018-01-01,-6.350000000000002,106.14999999999999,25.77106933593751
2018-01-01,-6.350000000000002,106.19999999999999,25.782550048828114
2018-01-01,-6.350000000000002,106.24999999999999,25.794030761718716
2018-01-01,-6.350000000000002,106.29999999999998,25.888726806640534
2018-01-01,-6.350000000000002,106.34999999999998,25.98342285156241
2018-01-01,-6.350000000000002,106.39999999999998,26.078118896484284
2018-01-01,-6.350000000000002,106.44999999999997,26.17281494140616
2018-01-01,-6.350000000000002,106.49999999999997,26.267510986328034
2018-01-01,-6.350000000000002,106.54999999999997,26.265469970703123
2018-01-01,-6.350000000000002,106.59999999999997,26.263428955078098
2018-01-01,-6.350000000000002,106.64999999999996,26.26138793945313
2018-01-01,-6.350000000000002,106.69999999999996,26.259346923828105
2018-01-01,-6.350000000000002,106.74999999999996,26.257305908203136
2018-01-01,-6.350000000000002,106.79999999999995,26.267634277343745
2018-01-01,-6.350000000000002,106.84999999999995,26.277962646484355
2018-01-01,-6.350000000000002,106.89999999999995,26.288291015624964
2018-01-01,-6.350000000000002,106.94999999999995,26.29861938476563
2018-01-01,-6.350000000000002,106.99999999999994,26.30894775390624
2018-01-01,-6.350000000000002,107.04999999999994,26.37628417968739
2018-01-01,-6.350000000000002,107.09999999999994,26.443620605468652
2018-01-01,-6.350000000000002,107.14999999999993,26.510957031249916
2018-01-01,-6.350000000000002,107.19999999999993,26.57829345703118
2018-01-01,-6.350000000000002,107.24999999999993,26.645629882812386
2018-01-01,-6.350000000000002,107.29999999999993,26.722270507812368
2018-01-01,-6.350000000000002,107.34999999999992,26.79891113281235
2018-01-01,-6.350000000000002,107.39999999999992,26.87555175781233
2018-01-01,-6.350000000000002,107.44999999999992,26.95219238281237
2018-01-01,-6.3000000000000025,106.0,25.80927734375001
2018-01-01,-6.3000000000000025,106.05,25.87028808593749
2018-01-01,-6.3000000000000025,106.1,25.931298828125023
2018-01-01,-6.3000000000000025,106.14999999999999,25.9923095703125
2018-01-01,-6.3000000000000025,106.19999999999999,26.053320312499977
2018-01-01,-6.3000000000000025,106.24999999999999,26.11433105468751
2018-01-01,-6.3000000000000025,106.29999999999998,26.219494628906205
2018-01-01,-6.3000000000000025,106.34999999999998,26.324658203124955
2018-01-01,-6.3000000000000025,106.39999999999998,26.429821777343705
2018-01-01,-6.3000000000000025,106.44999999999997,26.534985351562398
2018-01-01,-6.3000000000000025,106.49999999999997,26.640148925781148
2018-01-01,-6.3000000000000025,106.54999999999997,26.62936279296872
2018-01-01,-6.3000000000000025,106.59999999999997,26.618576660156236
2018-01-01,-6.3000000000000025,106.64999999999996,26.607790527343752
2018-01-01,-6.3000000000000025,106.69999999999996,26.59700439453121
2018-01-01,-6.3000000000000025,106.74999999999996,26.586218261718727
2018-01-01,-6.3000000000000025,106.79999999999995,26.59295410156244
2018-01-01,-6.3000000000000025,106.84999999999995,26.59968994140621
2018-01-01,-6.3000000000000025,106.89999999999995,26.606425781249982
2018-01-01,-6.3000000000000025,106.94999999999995,26.613161621093695
2018-01-01,-6.3000000000000025,106.99999999999994,26.619897460937466
2018-01-01,-6.3000000000000025,107.04999999999994,26.660200195312427
2018-01-01,-6.3000000000000025,107.09999999999994,26.700502929687445
2018-01-01,-6.3000000000000025,107.14999999999993,26.740805664062407
2018-01-01,-6.3000000000000025,107.19999999999993,26.781108398437425
2018-01-01,-6.3000000000000025,107.24999999999993,26.821411132812443
2018-01-01,-6.3000000000000025,107.29999999999993,26.893911132812377
2018-01-01,-6.3000000000000025,107.34999999999992,26.966411132812368
2018-01-01,-6.3000000000000025,107.39999999999992,27.038911132812416
2018-01-01,-6.3000000000000025,107.44999999999992,27.111411132812407
2018-01-01,-6.250000000000003,106.0,25.881927490234375
