,name,month,longitude,latitude,year,pm2p5,time
209,Pesanggrahan,6,106.74999999999996,-6.250000000000003,2020.0,68.84104088999905,2020-05-31 14:24:00
210,Pesanggrahan,7,106.74999999999996,-6.250000000000003,2020.0,67.90343016760347,2020-06-30 14:24:00
211,Pesanggrahan,8,106.74999999999996,-6.250000000000003,2020.0,64.65131510147108,2020-07-31 14:24:00
212,Pesanggrahan,9,106.74999999999996,-6.250000000000003,2020.0,62.305059628230836,2020-08-31 14:24:00
213,Pesanggrahan,10,106.74999999999996,-6.250000000000003,2020.0,61.180012478344736,2020-09-30 14:24:00
214,Pesanggrahan,11,106.74999999999996,-6.250000000000003,2020.0,53.1036981832312,2020-10-31 14:24:00
215,Pesanggrahan,12,106.74999999999996,-6.250000000000003,2020.0,43.27007805809883,2020-11-30 14:24:00
216,Pulo Gadung,1,106.89999999999995,-6.200000000000003,2020.0,40.01705108080945,2020-01-01 09:36:00
217,Pulo Gadung,2,106.89999999999995,-6.200000000000003,2020.0,42.06227508518639,2020-02-01 09:36:00
218,Pulo Gadung,3,106.89999999999995,-6.200000000000003,2020.0,48.31627964563266,2020-02-29 14:24:00
219,Pulo Gadung,4,106.89999999999995,-6.200000000000003,2020.0,57.20802951714232,2020-03-31 14:24:00
220,Pulo Gadung,5,106.89999999999995,-6.200000000000003,2020.0,62.0573570913062,2020-04-30 14:24:00
221,Pulo Gadung,6,106.89999999999995,-6.200000000000003,2020.0,63.37141658718904,2020-05-31 14:24:00
222,Pulo Gadung,7,106.89999999999995,-6.200000000000003,2020.0,61.83762321043805,2020-06-30 14:24:00
223,Pulo Gadung,8,106.89999999999995,-6.200000000000003,2020.0,59.0010792151942,2020-07-31 14:24:00
224,Pulo Gadung,9,106.89999999999995,-6.200000000000003,2020.0,57.76912305322056,2020-08-31 14:24:00
225,Pulo Gadung,10,106.89999999999995,-6.200000000000003,2020.0,57.98876169294043,2020-09-30 14:24:00
226,Pulo Gadung,11,106.89999999999995,-6.200000000000003,2020.0,51.15578555958704,2020-10-31 14:24:00
227,Pulo Gadung,12,106.89999999999995,-6.200000000000003,2020.0,42.42342436810979,2020-11-30 14:24:00
228,Senen,1,106.84999999999995,-6.200000000000003,2020.0,39.852894888762485,2020-01-01 09:36:00
229,Senen,2,106.84999999999995,-6.200000000000003,2020.0,42.14011397015362,2020-02-01 09:36:00
230,Senen,3,106.84999999999995,-6.200000000000003,2020.0,48.208208555185664,2020-02-29 14:24:00
231,Senen,4,106.84999999999995,-6.200000000000003,2020.0,57.630825790985384,2020-03-31 14:24:00
232,Senen,5,106.84999999999995,-6.200000000000003,2020.0,62.86734407012866,2020-04-30 14:24:00
233,Senen,6,106.84999999999995,-6.200000000000003,2020.0,64.32428078303201,2020-05-31 14:24:00
234,Senen,7,106.84999999999995,-6.200000000000003,2020.0,62.98931851489567,2020-06-30 14:24:00
235,Senen,8,106.84999999999995,-6.200000000000003,2020.0,60.12334556260278,2020-07-31 14:24:00
236,Senen,9,106.84999999999995,-6.200000000000003,2020.0,58.63493848323835,2020-08-31 14:24:00
237,Senen,10,106.84999999999995,-6.200000000000003,2020.0,58.56369335729111,2020-09-30 14:24:00
238,Senen,11,106.84999999999995,-6.200000000000003,2020.0,51.33428903055447,2020-10-31 14:24:00
239,Senen,12,106.84999999999995,-6.200000000000003,2020.0,42.27993329012722,2020-11-30 14:24:00
240,Tambora,1,106.79999999999995,-6.150000000000003,2020.0,38.44413484680818,2020-01-01 09:36:00
241,Tambora,2,106.79999999999995,-6.150000000000003,2020.0,40.73782385205521,2020-02-01 09:36:00
242,Tambora,3,106.79999999999995,-6.150000000000003,2020.0,46.403083516111124,2020-02-29 14:24:00
243,Tambora,4,106.79999999999995,-6.150000000000003,2020.0,55.79644564098443,2020-03-31 14:24:00
244,Tambora,5,106.79999999999995,-6.150000000000003,2020.0,61.037064971478024,2020-04-30 14:24:00
245,Tambora,6,106.79999999999995,-6.150000000000003,2020.0,62.7207582416162,2020-05-31 14:24:00
246,Tambora,7,106.79999999999995,-6.150000000000003,2020.0,61.59730321779118,2020-06-30 14:24:00
247,Tambora,8,106.79999999999995,-6.150000000000003,2020.0,59.02770098013468,2020-07-31 14:24:00
248,Tambora,9,106.79999999999995,-6.150000000000003,2020.0,57.60548794360992,2020-08-31 14:24:00
249,Tambora,10,106.79999999999995,-6.150000000000003,2020.0,57.68556690573767,2020-09-30 14:24:00
250,Tambora,11,106.79999999999995,-6.150000000000003,2020.0,50.10095589123415,2020-10-31 14:24:00
251,Tambora,12,106.79999999999995,-6.150000000000003,2020.0,40.84597485369079,2020-11-30 14:24:00
